line_id,ord_id,ord_type,prod_id,quan,u_price,disc_pct,ret_q,ret_dt,rcv_q,rcv_dt,qual_rt,status,crt_dt
361,371,SO,100,71,486.2119657,0.92,0,,,,,Shipped,2025-11-29
362,489,PO,100,97,376.7701024,0.87,0,,,,,Completed,2025-11-29
363,285,SO,3,99,62.98672363,0.52,0,,,,,Pending,2025-11-29
364,415,SO,43,48,188.5821661,0.21,0,,,,,Received,2025-10-26
365,375,PO,22,86,940.353452,0.19,0,,,,,Pending,2025-10-26
366,194,PO,5,98,225.6897044,0.99,0,,,,,Draft,2025-11-19
367,23,PO,39,60,898.5149299,0.06,0,,,,,Shipped,2025-12-06
368,291,PO,53,68,717.6399954,0.50,0,,,,,Pending,2025-12-06
369,122,SO,66,38,626.0478176,0.17,0,,,,,Draft,2025-12-06
370,89,PO,39,4,389.3627125,0.20,0,,,,,Draft,2025-12-06
371,393,PO,29,90,746.2484269,0.07,0,,,,,Completed,2025-12-06
372,296,PO,47,4,694.3246538,0.46,8,2025-06-25,,,,Received,2025-06-01
373,403,PO,54,46,430.228342,0.05,4,2025-06-29,,,,Draft,2025-06-01
374,79,PO,26,12,579.3523069,0.82,0,,,,,Received,2025-06-01
375,199,PO,100,37,498.8803698,0.54,0,,,,,Shipped,2025-06-01
376,406,PO,16,70,433.1308885,0.46,0,,,,,Pending,2025-06-01
377,299,PO,39,37,115.8214678,0.06,0,,,,,Draft,2025-05-25
378,4,SO,88,13,831.7561782,0.05,0,,,,,Shipped,2025-05-25
379,140,PO,14,84,220.6334257,0.83,0,,,,,Completed,2025-05-25
380,84,SO,47,96,521.3806499,0.57,0,,,,,Draft,2025-05-25
381,136,PO,94,82,911.2043902,0.02,0,,,,,Cancelled,2025-05-25
382,187,SO,49,79,599.0550758,0.51,0,,,,,Received,2025-05-17
383,239,PO,54,35,611.3899024,0.35,0,,,,,Submitted,2025-05-17
384,426,SO,37,91,913.0521407,0.07,0,,,,,Pending,2025-05-21
385,64,SO,36,74,251.8469843,0.79,0,,,,,Draft,2025-05-21
386,445,PO,57,36,413.617824,0.31,0,,,,,Cancelled,2025-01-30
387,35,PO,72,56,934.6667792,0.91,0,,,,,Submitted,2025-01-30
388,50,PO,47,93,170.2078241,0.36,0,,,,,Completed,2025-01-30
389,246,SO,96,46,873.8759936,0.41,0,,,,,Cancelled,2025-01-30
390,367,SO,75,1,423.4299441,0.64,0,,,,,Pending,2025-03-23
391,9,PO,100,78,422.1621075,0.20,0,,,,,Received,2025-03-23
392,376,PO,40,18,766.3591139,0.99,0,,,,,Pending,2025-03-23
393,485,SO,21,50,968.0876213,0.59,0,,,,,Shipped,2025-03-23
394,45,SO,63,60,23.46544864,0.85,0,,,,,Pending,2025-03-23
395,257,PO,38,55,567.0122365,0.17,0,,,,,Cancelled,2025-04-27
396,285,SO,57,84,804.5809756,0.41,0,,,,,Completed,2025-02-06
397,396,PO,61,49,642.9746533,0.11,0,,,,,Cancelled,2025-02-06
398,464,SO,7,74,10.22239695,0.38,0,,,,,Submitted,2025-02-06
399,160,SO,57,51,648.5640087,0.98,0,,,,,Shipped,2025-09-18
400,498,SO,3,54,722.9169257,0.21,0,,,,,Received,2025-09-18
401,78,PO,63,64,516.6224675,0.93,0,,,,,Submitted,2025-09-18
402,419,PO,3,13,172.2945908,0.89,9,2025-10-15,,,,Draft,2025-09-18
403,327,SO,41,68,293.3798893,0.98,0,,,,,Shipped,2025-09-18
404,123,SO,84,20,560.5912923,0.54,6,2025-05-21,,,,Draft,2025-05-03
405,99,SO,81,18,859.8680215,0.11,0,,,,,Received,2025-05-03
406,145,SO,87,15,996.4531912,0.31,0,,,,,Pending,2025-05-03
407,396,SO,47,93,870.3582347,0.56,0,,,,,Draft,2025-02-23
408,419,PO,96,40,140.7721288,0.66,0,,,,,Cancelled,2025-02-23
409,445,SO,78,45,346.9045769,0.86,0,,,,,Draft,2025-01-14
410,274,PO,96,26,216.563863,0.53,0,,,,,Pending,2025-01-14
411,322,PO,23,92,42.26449714,0.02,0,,,,,Cancelled,2025-01-14
412,271,PO,11,81,89.10468975,0.59,0,,,,,Shipped,2025-01-14
413,491,PO,5,98,134.5538492,0.27,0,,,,,Completed,2025-01-14
414,334,SO,27,29,261.7662025,0.05,0,,,,,Shipped,2025-12-01
415,116,SO,34,22,851.6340406,0.84,0,,,,,Received,2025-12-01
416,213,SO,4,69,951.9620924,0.09,0,,,,,Received,2025-12-01
417,432,SO,93,70,687.716994,0.66,0,,,,,Pending,2025-12-01
418,225,SO,45,65,270.6943374,0.93,0,,,,,Draft,2025-12-01
419,81,SO,64,58,305.9204781,0.31,0,,,,,Draft,2025-06-22
420,61,PO,77,53,804.3361998,0.15,0,,,,,Draft,2025-06-22
421,17,SO,14,71,496.0543353,0.14,0,,,,,Submitted,2025-06-22
422,473,SO,99,18,230.1184844,0.94,0,,,,,Shipped,2025-06-22
423,459,SO,98,98,544.9280128,0.30,0,,,,,Completed,2025-06-22
424,365,SO,79,67,644.5182904,0.97,0,,,,,Shipped,2025-10-31
425,381,SO,52,28,585.7325535,0.46,0,,,,,Cancelled,2025-10-31
426,79,PO,1,4,969.2394192,0.86,0,,,,,Cancelled,2025-10-31
427,6,SO,29,5,322.980098,0.28,0,,,,,Cancelled,2025-10-31
428,387,SO,7,92,561.196122,0.79,0,,,,,Pending,2025-10-31
429,171,SO,5,70,520.1181647,0.13,0,,,,,Submitted,2025-10-04
430,422,PO,86,10,194.9689693,0.86,0,,,,,Received,2025-10-04
431,420,SO,50,76,718.9410895,0.95,0,,,,,Draft,2025-06-21
432,222,SO,58,58,128.3195304,0.18,0,,,,,Completed,2025-08-13
433,165,PO,69,37,404.5840391,0.41,0,,,,,Draft,2025-08-13
434,469,PO,57,77,488.8813642,0.47,0,,,,,Pending,2025-08-13
435,182,SO,48,72,699.1209472,0.63,2,2025-12-09,,,,Shipped,2025-11-27
436,489,PO,46,18,734.064559,0.97,0,,,,,Submitted,2025-11-27
437,22,PO,22,3,263.1354604,0.24,0,,,,,Draft,2025-11-27
438,467,SO,9,58,203.1218428,0.11,0,,,,,Pending,2025-11-27
439,305,SO,48,13,401.2581293,0.62,0,,,,,Draft,2025-11-27
440,186,SO,43,27,582.4516202,0.70,1,2025-01-26,,,,Submitted,2025-01-07
441,305,SO,70,32,38.35097551,0.72,0,,,,,Cancelled,2025-01-07
442,378,PO,77,23,490.4105706,0.60,0,,,,,Shipped,2025-03-20
443,154,SO,98,87,782.1889034,0.98,0,,,,,Submitted,2025-03-20
444,396,SO,2,52,919.650247,0.87,0,,,,,Received,2025-03-20
445,422,PO,85,14,381.172632,0.18,0,,,,,Submitted,2025-03-20
446,10,SO,92,26,282.3809983,0.67,0,,,,,Completed,2025-02-24
447,454,PO,53,6,577.4759375,0.65,0,,,,,Completed,2025-02-24
448,4,SO,28,69,631.7296327,0.57,0,,,,,Pending,2025-02-24
449,140,SO,11,73,343.3689166,0.57,0,,,,,Shipped,2025-02-24
450,170,SO,53,97,890.8443146,0.94,0,,,,,Shipped,2025-12-10
451,341,PO,36,50,358.1830195,0.88,0,,,,,Cancelled,2025-12-10
452,430,SO,99,99,736.5902535,0.47,0,,,,,Draft,2025-12-10
453,387,PO,8,59,63.03297861,0.68,0,,,,,Completed,2025-12-10
454,140,SO,14,75,48.1718354,0.50,0,,,,,Completed,2025-08-11
455,241,PO,29,5,838.1464516,0.77,0,,,,,Received,2025-08-11
456,139,SO,21,65,450.0390483,0.90,0,,,,,Draft,2025-08-11
457,76,SO,38,40,542.2679423,0.67,0,,,,,Pending,2025-06-04
458,417,SO,42,45,625.8405624,0.86,0,,,,,Received,2025-06-04
459,175,PO,11,42,484.5084381,0.56,0,,,,,Cancelled,2025-06-04
460,347,SO,95,41,444.4466381,0.87,0,,,,,Submitted,2025-06-04
461,278,SO,95,49,656.2495292,0.25,0,,,,,Received,2025-10-11
462,435,PO,75,19,974.2864591,0.58,0,,,,,Shipped,2025-03-28
463,31,SO,86,9,914.9409591,0.50,0,,,,,Pending,2025-03-28
464,338,PO,95,29,638.1519153,0.73,0,,,,,Pending,2025-02-14
465,138,SO,37,26,604.1463541,0.99,0,,,,,Pending,2025-03-29
466,401,PO,24,29,812.5637881,0.72,0,,,,,Received,2025-03-29
467,189,PO,59,13,526.9035559,0.44,0,,,,,Submitted,2025-03-29
468,271,SO,22,79,354.7561484,0.68,0,,,,,Shipped,2025-08-22
469,40,SO,69,9,114.9161056,0.73,0,,,,,Cancelled,2025-08-22
470,423,PO,69,94,862.9087877,0.82,0,,,,,Shipped,2025-08-16
471,363,PO,22,41,297.4418474,0.45,0,,,,,Pending,2025-08-16
472,132,SO,66,32,973.6743733,0.77,0,,,,,Cancelled,2025-01-23
473,117,SO,98,29,854.7858434,0.04,0,,,,,Cancelled,2025-01-23
474,317,SO,89,72,973.1583322,0.95,0,,,,,Submitted,2025-01-23
475,397,PO,49,34,716.4479185,0.30,0,,,,,Draft,2025-01-23
476,220,PO,44,62,256.789758,0.84,0,,,,,Pending,2025-01-23
477,370,SO,69,56,648.2631735,0.26,0,,,,,Pending,2025-11-02
478,307,PO,29,83,299.0756205,0.16,0,,,,,Cancelled,2025-07-02
479,271,SO,9,68,371.9680191,0.36,0,,,,,Received,2025-07-15
480,124,SO,84,71,380.7818654,0.59,0,,,,,Submitted,2025-07-15
481,257,SO,71,11,320.8144111,0.59,0,,,,,Completed,2025-07-15
482,313,PO,33,62,228.9862541,0.32,0,,,,,Received,2025-07-15
483,446,SO,36,96,793.056646,0.73,0,,,,,Draft,2025-07-15
484,156,SO,42,67,330.6774664,0.27,0,,,,,Cancelled,2025-08-19
485,320,PO,9,73,198.8845166,0.70,0,,,,,Submitted,2025-08-19
486,139,PO,18,74,124.7301048,0.42,0,,,,,Cancelled,2025-08-19
487,282,PO,23,4,773.840273,0.68,0,,,,,Shipped,2025-08-19
488,61,SO,75,67,717.3980368,0.79,0,,,,,Cancelled,2025-07-29
489,56,PO,5,82,561.7233511,0.75,0,,,,,Cancelled,2025-09-20
490,135,SO,33,11,625.7853999,0.05,0,,,,,Shipped,2025-09-20
491,117,PO,42,17,551.8683374,0.18,0,,,,,Draft,2025-09-20
492,105,SO,79,36,270.5555352,0.24,0,,,,,Completed,2025-04-17
493,460,SO,8,57,629.5209374,0.51,0,,,,,Received,2025-04-17
494,289,SO,43,52,217.5235424,0.71,0,,,,,Shipped,2025-04-17
495,242,SO,24,17,894.4928201,0.18,0,,,,,Submitted,2025-04-17
496,294,SO,91,88,227.4739783,0.00,0,,,,,Received,2025-01-01
497,354,PO,93,17,993.6443906,0.84,0,,,,,Submitted,2025-01-01
498,279,SO,19,87,999.9041669,0.75,0,,,,,Submitted,2025-05-09
499,421,PO,73,78,358.9318754,0.63,0,,,,,Draft,2025-05-09
500,17,SO,96,72,590.3915283,0.31,0,,,,,Draft,2025-05-09
501,351,SO,9,55,747.307502,0.68,0,,,,,Completed,2025-05-09
502,153,PO,45,50,109.5221473,0.38,0,,,,,Submitted,2025-05-09
503,251,SO,28,23,734.8372865,0.65,0,,,,,Shipped,2025-07-28
504,364,PO,30,40,756.0234784,0.87,0,,,,,Shipped,2025-07-28
505,38,SO,65,19,958.793499,0.42,0,,,,,Submitted,2025-07-28
506,158,PO,80,46,45.76918816,0.36,0,,,,,Completed,2025-07-28
507,110,PO,33,88,952.5990721,0.94,0,,,,,Draft,2025-07-28
508,169,SO,47,61,335.1441282,0.24,0,,,,,Draft,2025-03-10
509,212,SO,53,17,544.3903606,0.14,0,,,,,Pending,2025-03-10
510,189,SO,78,7,230.974774,0.07,0,,,,,Completed,2025-03-10
511,128,PO,28,46,546.2853815,0.97,0,,,,,Received,2025-03-10
512,78,SO,58,74,74.57118728,0.45,0,,,,,Completed,2025-09-01
513,291,SO,88,76,44.48722882,0.44,0,,,,,Received,2025-07-11
514,424,SO,51,40,494.7422462,0.53,0,,,,,Draft,2025-05-12
515,93,PO,7,73,97.02900079,0.19,0,,,,,Shipped,2025-05-12
516,30,PO,68,65,669.9135513,0.27,0,,,,,Pending,2025-05-12
517,273,PO,98,33,283.8193426,0.80,0,,,,,Shipped,2025-12-14
518,472,PO,87,19,814.2979851,0.15,0,,,,,Received,2025-12-14
519,424,SO,67,66,950.8365897,0.91,0,,,,,Received,2025-12-14
520,53,PO,22,95,914.6694694,0.62,0,,,,,Received,2025-12-14
521,461,SO,93,98,405.6382271,0.35,0,,,,,Received,2025-12-14
522,222,PO,85,76,565.5224811,0.14,0,,,,,Received,2025-07-18
523,343,SO,12,15,904.2104568,0.64,0,,,,,Received,2025-07-18
524,149,PO,47,94,69.7389455,0.56,0,,,,,Submitted,2025-07-18
525,450,PO,69,33,309.6227966,0.21,0,,,,,Pending,2025-10-15
526,121,PO,39,61,743.4345284,0.49,0,,,,,Cancelled,2025-10-15
527,151,SO,49,94,481.6368634,0.46,0,,,,,Completed,2025-10-15
528,357,PO,52,83,557.1404228,0.29,0,,,,,Received,2025-10-15
529,228,PO,20,10,94.63598125,0.71,0,,,,,Pending,2025-07-05
530,270,PO,98,43,96.25030251,0.87,0,,,,,Cancelled,2025-07-05
531,18,SO,47,8,890.9086969,0.16,0,,,,,Completed,2025-07-05
532,219,SO,34,82,82.69895899,0.80,0,,,,,Draft,2025-07-05
533,86,PO,85,61,709.9708359,0.31,0,,,,,Draft,2025-07-05
534,27,PO,75,34,883.7417339,0.68,0,,,,,Submitted,2025-01-08
535,12,PO,57,43,735.4149804,0.63,0,,,,,Shipped,2025-11-15
536,459,PO,93,44,74.69904228,0.71,0,,,,,Shipped,2025-11-15
537,390,PO,38,37,652.5189685,0.53,0,,,,,Draft,2025-11-15
538,263,PO,40,57,18.46922331,0.11,0,,,,,Shipped,2025-11-15
539,144,SO,80,88,86.94278861,0.24,0,,,,,Pending,2025-01-16
540,136,PO,4,90,888.9719284,0.23,0,,,,,Shipped,2025-01-16
541,148,SO,23,59,212.3330517,0.92,0,,,,,Draft,2025-05-22
542,481,SO,90,63,677.5658938,0.93,0,,,,,Draft,2025-05-17
543,24,SO,18,78,578.202447,0.96,0,,,,,Cancelled,2025-05-17
544,369,SO,93,72,575.6144003,0.09,0,,,,,Pending,2025-09-30
545,212,SO,15,32,465.3446682,0.38,0,,,,,Submitted,2025-09-30
546,271,SO,45,64,83.10188538,0.48,0,,,,,Draft,2025-09-30
547,324,PO,66,63,761.199697,0.86,0,,,,,Cancelled,2025-09-30
548,470,SO,75,23,128.5116314,0.62,0,,,,,Completed,2025-05-11
549,357,PO,83,20,939.5372789,0.97,0,,,,,Pending,2025-01-25
550,400,SO,39,36,40.65890356,0.21,9,2025-02-08,,,,Shipped,2025-01-25
551,90,PO,10,76,95.74343841,0.20,0,,,,,Completed,2025-01-25
552,450,SO,64,70,46.06420432,0.35,0,,,,,Cancelled,2025-01-25
553,388,PO,17,99,639.6635685,0.17,0,,,,,Draft,2025-01-25
554,379,SO,40,10,998.5964728,0.85,0,,,,,Cancelled,2025-03-30
555,77,SO,76,54,581.7915218,0.88,0,,,,,Cancelled,2025-03-30
556,385,PO,28,59,719.9951187,0.85,0,,,,,Draft,2025-03-30
557,413,SO,82,99,905.635379,0.43,0,,,,,Completed,2025-03-30
558,480,SO,61,77,844.5934908,0.53,0,,,,,Completed,2025-03-30
559,161,PO,31,14,230.0007995,0.89,0,,,,,Cancelled,2025-08-28
560,3,SO,78,74,638.8398353,0.59,0,,,,,Submitted,2025-08-28
561,321,PO,70,37,401.0033216,0.94,0,,,,,Cancelled,2025-08-28
562,466,PO,28,76,391.3996397,0.61,0,,,,,Draft,2025-08-28
563,26,PO,83,8,276.76208,0.83,0,,,,,Completed,2025-08-28
564,206,PO,96,82,643.6986662,0.24,0,,,,,Submitted,2025-02-07
565,33,SO,94,79,380.4824692,0.51,0,,,,,Submitted,2025-02-07
566,235,PO,32,83,520.3331355,0.38,0,,,,,Received,2025-02-07
567,279,PO,52,80,293.1646204,0.82,0,,,,,Received,2025-08-01
568,374,SO,73,79,506.057382,0.80,7,2025-08-11,,,,Pending,2025-08-01
569,27,SO,21,1,269.2695135,0.17,0,,,,,Received,2025-08-01
570,146,SO,85,30,248.9126644,0.55,0,,,,,Submitted,2025-08-01
571,271,SO,33,66,111.7487914,0.09,0,,,,,Submitted,2025-08-01
572,410,PO,11,98,910.9583707,0.79,0,,,,,Draft,2025-10-04
573,201,SO,95,47,501.9357336,0.82,0,,,,,Cancelled,2025-10-04
574,499,PO,8,75,568.1131816,0.56,0,,,,,Submitted,2025-02-18
575,410,PO,36,71,800.5694304,0.54,0,,,,,Completed,2025-02-18
576,443,PO,63,47,523.5316791,0.75,0,,,,,Draft,2025-02-18
577,101,PO,64,42,514.9692262,0.39,0,,,,,Shipped,2025-02-18
578,10,PO,13,41,755.0864556,0.67,0,,,,,Pending,2025-02-18
579,432,SO,2,81,751.0068606,0.87,0,,,,,Draft,2025-05-09
580,472,PO,18,76,192.8712435,0.85,0,,,,,Draft,2025-05-04
581,124,PO,99,15,764.5791332,0.23,0,,,,,Completed,2025-05-04
582,95,SO,24,32,8.789101031,0.17,9,2025-05-14,,,,Received,2025-05-04
583,89,SO,98,8,313.9263704,0.51,0,,,,,Shipped,2025-05-04
584,467,SO,5,60,504.4687683,0.12,0,,,,,Draft,2025-08-23
585,320,SO,39,95,650.163343,0.18,0,,,,,Shipped,2025-08-23
586,430,PO,60,64,678.8121612,0.68,0,,,,,Cancelled,2025-08-23
587,451,SO,7,16,318.2010048,0.64,0,,,,,Received,2025-08-23
588,119,SO,16,24,830.8934967,0.96,0,,,,,Received,2025-08-23
589,19,PO,95,99,263.8802638,0.73,0,,,,,Received,2025-10-31
590,7,PO,51,18,61.80828448,0.34,0,,,,,Submitted,2025-10-31
591,54,PO,15,14,236.2765283,0.47,0,,,,,Submitted,2025-10-31
592,411,SO,41,48,750.1337961,0.38,0,,,,,Pending,2025-10-31
593,55,PO,3,11,958.054542,0.72,0,,,,,Pending,2025-10-31
594,336,PO,90,85,725.2633111,0.07,0,,,,,Submitted,2025-09-07
595,369,SO,39,83,723.371876,0.76,0,,,,,Cancelled,2025-12-24
596,166,PO,71,13,201.9918239,0.94,0,,,,,Submitted,2025-12-24
597,489,SO,97,35,824.6855202,0.67,0,,,,,Submitted,2025-12-24
598,2,SO,20,17,584.9617143,0.02,0,,,,,Shipped,2025-12-24
599,138,PO,46,4,750.071714,0.09,0,,,,,Pending,2025-12-24
600,484,PO,35,93,35.15004324,0.82,0,,,,,Shipped,2025-06-24
601,326,SO,41,58,315.1162822,0.60,0,,,,,Pending,2025-06-24
602,456,PO,54,91,510.3459373,0.06,0,,,,,Received,2025-03-08
603,432,PO,21,91,572.4828537,0.45,0,,,,,Draft,2025-02-19
604,222,SO,3,89,661.0044077,0.38,0,,,,,Completed,2025-02-19
605,361,SO,91,99,392.9600181,0.03,0,,,,,Cancelled,2025-02-19
606,290,PO,77,42,61.07169152,0.82,0,,,,,Completed,2025-02-19
607,328,PO,92,92,339.7889728,0.14,0,,,,,Completed,2025-02-19
608,250,SO,68,95,375.0857211,0.91,0,,,,,Draft,2025-09-19
609,426,SO,60,33,809.6700456,0.54,0,,,,,Submitted,2025-09-19
610,192,PO,21,2,68.412939,0.68,0,,,,,Received,2025-09-19
611,494,PO,5,12,225.953737,0.46,0,,,,,Shipped,2025-09-19
612,199,PO,61,53,532.867449,0.12,0,,,,,Pending,2025-12-11
613,487,SO,44,58,319.6782457,0.57,0,,,,,Completed,2025-12-11
614,420,SO,35,69,166.7716101,0.86,0,,,,,Received,2025-12-11
615,31,SO,20,26,590.484956,0.56,0,,,,,Submitted,2025-12-11
616,301,SO,53,63,173.9844295,0.80,0,,,,,Pending,2025-12-11
617,182,PO,84,63,910.8161923,0.10,0,,,,,Submitted,2025-01-14
618,373,SO,48,70,53.39863809,0.88,0,,,,,Cancelled,2025-01-14
619,310,PO,88,99,822.5875122,0.04,0,,,,,Pending,2025-01-14
620,178,SO,33,95,877.3637775,0.40,0,,,,,Shipped,2025-01-14
621,137,SO,79,69,415.7719631,0.20,0,,,,,Received,2025-01-14
622,248,PO,16,26,208.5346255,0.09,0,,,,,Received,2025-03-15
623,201,PO,31,99,203.696588,0.25,0,,,,,Received,2025-03-15
624,101,SO,97,47,599.4958595,0.68,0,,,,,Cancelled,2025-03-15
625,42,SO,52,89,191.6252384,0.64,0,,,,,Pending,2025-03-15
626,300,SO,96,50,43.53015581,0.46,0,,,,,Completed,2025-10-16
627,440,PO,76,97,335.2963286,0.01,0,,,,,Shipped,2025-10-16
628,289,SO,41,3,999.0495852,0.74,0,,,,,Received,2025-11-20
629,240,SO,60,3,907.0414195,0.71,0,,,,,Shipped,2025-04-26
630,427,SO,4,38,961.1067581,0.35,0,,,,,Cancelled,2025-04-26
631,113,PO,32,79,422.0940694,0.47,0,,,,,Submitted,2025-04-26
632,237,SO,10,32,283.2628228,0.22,0,,,,,Submitted,2025-04-24
633,306,PO,75,60,860.4957256,0.16,0,,,,,Received,2025-04-24
634,80,PO,45,88,609.7717425,0.09,0,,,,,Shipped,2025-04-24
635,115,PO,53,33,975.0331508,0.07,0,,,,,Draft,2025-04-24
636,424,PO,29,89,925.015761,0.79,0,,,,,Draft,2025-04-24
637,334,SO,36,66,667.9362322,0.81,0,,,,,Submitted,2025-05-26
638,5,SO,76,85,693.5013149,0.46,0,,,,,Draft,2025-05-26
639,182,PO,68,89,304.2926604,0.18,0,,,,,Submitted,2025-05-26
640,438,PO,53,70,694.2207806,0.44,1,2025-06-14,,,,Submitted,2025-05-26
641,439,PO,12,69,604.5846039,0.64,0,,,,,Completed,2025-05-26
642,404,SO,41,75,58.15807448,0.80,0,,,,,Draft,2025-10-25
643,29,PO,20,90,509.3352267,0.76,6,2025-11-15,,,,Received,2025-10-25
644,186,SO,51,11,323.1398448,0.63,0,,,,,Cancelled,2025-06-22
645,255,PO,23,33,363.1120381,0.16,0,,,,,Draft,2025-01-14
646,328,PO,47,62,417.710416,0.87,0,,,,,Cancelled,2025-01-14
647,380,PO,96,8,541.2293519,0.67,0,,,,,Received,2025-01-14
648,351,PO,46,6,782.4663182,0.65,0,,,,,Cancelled,2025-01-14
649,23,PO,64,32,499.2168284,0.09,0,,,,,Completed,2025-01-14
650,43,SO,82,75,6.173191752,0.72,0,,,,,Cancelled,2025-08-25
651,159,SO,11,94,311.8855485,0.45,0,,,,,Completed,2025-08-25
652,141,SO,3,66,583.4849976,0.32,0,,,,,Received,2025-08-25
653,160,SO,41,26,375.6695209,0.65,0,,,,,Submitted,2025-08-25
654,86,PO,68,22,645.2901446,0.64,0,,,,,Shipped,2025-04-15
655,386,SO,27,69,755.5107431,0.26,0,,,,,Draft,2025-04-15
656,182,SO,17,30,741.3507319,0.34,0,,,,,Completed,2025-04-15
657,53,PO,4,73,987.1801412,0.48,0,,,,,Submitted,2025-04-15
658,430,SO,40,21,203.3308313,0.92,0,,,,,Pending,2025-11-11
659,327,PO,14,52,209.4986487,0.50,0,,,,,Received,2025-11-11
660,38,PO,66,98,35.50225161,0.63,0,,,,,Draft,2025-01-18
661,160,PO,25,5,650.9815134,0.38,0,,,,,Completed,2025-08-28
662,453,PO,62,35,186.9754125,0.94,0,,,,,Pending,2025-04-10
663,274,SO,57,6,475.1383427,0.08,0,,,,,Completed,2025-04-10
664,447,SO,34,63,985.454884,0.10,0,,,,,Draft,2025-04-10
665,370,PO,88,67,181.8113154,0.08,0,,,,,Received,2025-10-19
666,375,PO,64,28,256.1130305,0.60,0,,,,,Received,2025-10-19
667,354,SO,40,53,442.9370484,0.48,0,,,,,Shipped,2025-10-19
668,294,SO,42,40,523.6919975,0.33,5,2025-11-20,,,,Submitted,2025-10-19
669,432,SO,77,36,835.0149519,0.92,0,,,,,Shipped,2025-10-19
670,401,SO,72,19,780.4809326,0.31,0,,,,,Shipped,2025-06-09
671,125,PO,70,33,223.0176059,0.08,0,,,,,Shipped,2025-06-09
672,174,PO,55,58,692.1016625,0.07,0,,,,,Submitted,2025-06-09
673,198,SO,17,66,997.7801979,0.15,0,,,,,Received,2025-05-27
674,33,SO,8,81,167.4224487,0.03,0,,,,,Submitted,2025-05-27
675,276,PO,16,92,307.9644397,0.81,0,,,,,Cancelled,2025-05-27
676,174,SO,14,80,814.3816072,0.34,0,,,,,Draft,2025-06-10
677,301,PO,33,79,336.0535979,0.74,0,,,,,Draft,2025-06-10
678,396,PO,82,13,581.6444423,0.23,0,,,,,Draft,2025-12-16
679,123,PO,78,90,413.6569032,0.81,0,,,,,Received,2025-12-16
680,69,SO,7,77,504.0623879,0.37,0,,,,,Cancelled,2025-12-16
681,319,SO,40,99,863.4778053,0.73,0,,,,,Completed,2025-12-16
682,408,SO,89,91,850.7055149,0.99,0,,,,,Pending,2025-12-16
683,219,SO,14,84,293.0418966,0.59,0,,,,,Cancelled,2025-05-04
684,212,PO,62,31,556.2745883,0.76,0,,,,,Draft,2025-05-04
685,444,SO,57,88,188.7279671,0.14,0,,,,,Completed,2025-05-04
686,302,SO,1,88,804.0684893,0.87,0,,,,,Pending,2025-03-10
687,261,PO,33,82,998.462575,0.63,0,,,,,Cancelled,2025-03-10
688,236,SO,49,58,241.113185,0.60,0,,,,,Draft,2025-09-10
689,99,PO,19,24,18.91451891,0.17,0,,,,,Submitted,2025-09-10
690,271,SO,71,25,28.90189962,0.58,0,,,,,Pending,2025-09-10
691,150,PO,25,3,780.0735034,0.23,0,,,,,Completed,2025-09-10
692,43,PO,98,32,767.4282072,0.54,3,2025-06-11,,,,Draft,2025-05-15
693,443,SO,95,31,849.2585231,0.85,0,,,,,Submitted,2025-05-15
694,450,SO,55,31,42.41688407,0.03,2,2025-05-25,,,,Completed,2025-05-15
695,474,PO,35,80,51.03666303,0.33,0,,,,,Draft,2025-05-15
696,199,SO,9,7,718.0977861,0.30,0,,,,,Submitted,2025-10-19
697,175,PO,4,73,653.0349677,0.59,0,,,,,Shipped,2025-10-19
698,24,PO,4,50,178.3772182,0.64,0,,,,,Submitted,2025-04-08
699,355,SO,37,18,624.6074916,0.16,0,,,,,Cancelled,2025-04-08
700,454,SO,18,19,71.31567032,0.18,0,,,,,Received,2025-01-31
701,76,SO,33,65,300.8186147,0.15,0,,,,,Pending,2025-01-31
702,452,PO,6,48,64.52242199,0.64,0,,,,,Completed,2025-01-31
703,78,SO,98,84,733.8830342,0.51,0,,,,,Cancelled,2025-06-04
704,81,PO,79,74,17.15292757,0.00,0,,,,,Pending,2025-06-04
705,222,SO,83,21,384.3555205,0.33,0,,,,,Completed,2025-06-04
706,148,PO,6,64,427.9945615,0.22,0,,,,,Pending,2025-06-04
707,103,SO,96,55,181.8992681,0.85,0,,,,,Received,2025-06-07
708,63,SO,86,41,154.6286891,0.92,0,,,,,Draft,2025-12-30
709,348,SO,62,24,97.92324993,0.34,0,,,,,Submitted,2025-12-30
710,470,SO,93,56,107.4616449,0.38,0,,,,,Received,2025-12-30
711,68,PO,77,49,337.9286585,0.96,0,,,,,Shipped,2025-03-07
712,433,SO,18,76,811.7525587,0.29,0,,,,,Shipped,2025-03-07
713,402,PO,100,68,838.8308774,0.22,0,,,,,Shipped,2025-03-07
714,487,PO,35,81,573.4816926,0.74,0,,,,,Shipped,2025-04-18
715,116,PO,41,79,595.2423144,0.86,0,,,,,Shipped,2025-02-07
716,199,PO,86,11,169.477361,0.22,0,,,,,Received,2025-02-07
717,385,SO,32,10,228.7499985,0.71,0,,,,,Completed,2025-04-30
718,256,SO,80,77,962.7532661,0.15,0,,,,,Cancelled,2025-04-30
719,424,SO,47,25,336.266092,0.95,0,,,,,Submitted,2025-04-18
720,318,SO,1,3,590.2272112,0.88,0,,,,,Received,2025-04-18
721,148,PO,66,12,328.8558842,0.14,0,,,,,Completed,2025-04-18
